Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
73442;ACIDO TRANEXAMICO 250MG 12CP (LEGRAND);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 39,34; R$ -   ;Ok
118149;ACIDO URSODESOXICOLICO 150MG 30CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;1;1;0;R$ 45,42; R$ -   ;Ok
118267;ACIDO URSODESOXICOLICO 300MG 30CP (RANBAXY);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;1;1;0;R$ 85,73; R$ -   ;Ok
1711;ACNASE CR 25G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 31,53; R$ -   ;Ok
60089;ACNEZIL GEL SECATIVO 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 10,28; R$ -   ;Ok
103088;ACNEZIL SECATIVO BIFAS  YUZI FR 20 ML;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;1;1;0;R$ 17,29; R$ -   ;Ok
102958;ACTINE PROT SOLAR + GEL LIMP FPS30 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;1;1;0;R$ 54,74; R$ -   ;Ok
68984;ACTONEL CHRONOS 35MG C/4CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 211,84; R$ -   ;Ok
1710;ADAPTIS 1% SOL OFT 10 ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 53,68; R$ -   ;Ok
1956;ADAPTIS FRESH SOL OFT 10 ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 66,36; R$ -   ;Ok
65772;ADDERA D3  GTS 400UI 10ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 102,20; R$ -   ;Ok
71004;ADDERA+IMUNIDADE MAX C/30 CPR;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 87,65; R$ -   ;Ok
102964;ADEFORT C/30 CAPS MOLE;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 29,65; R$ -   ;Ok
218;ADEFORTE 01AMP 3ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 21,44; R$ -   ;Ok
502;ADINOS 0,5MG GEL 15G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 13,63; R$ -   ;Ok
1227;ADINOS 5MG GEL 30G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 27,27; R$ -   ;Ok
61688;ADIPEPT 20 MG C/ 28 CP REV;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 44,20; R$ -   ;Ok
60353;ADIPEPT 40MG C/28CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 43,09; R$ -   ;Ok
69006;ADIPEPT 40MG C/42CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 54,20; R$ -   ;Ok
58953;ADOC  ZERO CAL  SACARINA 200ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;2;2;0;R$ 9,75; R$ -   ;Ok
57404;ADOC ADOCYL  LIQ 100ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;3;3;0;R$ 3,52; R$ -   ;Ok
57406;ADOC ADOCYL  LIQ 200ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;1;1;0;R$ 5,77; R$ -   ;Ok
57405;ADOC ADOCYL  STEVIA LIQ 80ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;3;3;0;R$ 5,87; R$ -   ;Ok
107463;ADOC LINEA STEVIA 60ML;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;3;3;0;R$ 11,09; R$ -   ;Ok
58458;ADOC LINEA SUCRALOSE 25ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;1;1;0;R$ 5,89; R$ -   ;Ok
58459;ADOC LINEA SUCRALOSE 75ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;7;7;0;R$ 11,79; R$ -   ;Ok
57408;ADOC ZERO CAL  SACARINA 100ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;3;3;0;R$ 6,02; R$ -   ;Ok
62735;ADOC ZERO CAL SUCRALOSE 2 UN X 100 ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;1;1;0;R$ 13,75; R$ -   ;Ok
77033;ADOCANTE LINEA SWEET  NATURAL 25ML;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;1;1;0;R$ 7,76; R$ -   ;Ok
61749;ADOLESS 0,015MG + 0,060MG C/84CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 99,33; R$ -   ;Ok
56090;ADVANTAN 1 MG/G CR DERM 15G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 68,05; R$ -   ;Ok
64240;ADVIL  MULHER 400MG C/2 CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;11;11;0;R$ 4,67; R$ -   ;Ok
65242;ADVIL 12H 600MG C/6CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 17,67; R$ -   ;Ok
60604;ADVIL 400MG 8CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 16,91; R$ -   ;Ok
60981;ADVIL 400MG C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 34,93; R$ -   ;Ok
60980;ADVIL 400MG C/16CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 29,26; R$ -   ;Ok
58102;ANDROCUR 50MG C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;0;-1;R$ 174,65;-R$ 174,65;Perda
64239;ADVIL MULHER 400MG C/10 CAP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 22,89; R$ -   ;Ok
1418;AERODINE SPRAY 200 DOSES (TEUTO) FP;PRINCIPAL > 3 - SIMILARES > SIM USO CONT;3;3;0;R$ 17,57; R$ -   ;Ok
1787;AEROLIN SPRAY 100MCG C/200DOSES;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;20;20;0;R$ 16,62; R$ -   ;Ok
59813;AFOLIC 5MG C/20 CP;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;2;2;0;R$ 3,20; R$ -   ;Ok
59815;AFTLIV GTS 25ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;4;4;0;R$ 15,18; R$ -   ;Ok
1953;AGLUCOSE 100 MG C/30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;3;3;0;R$ 50,57; R$ -   ;Ok
59534;AGUA BORICADA ADV 100ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;5;5;0;R$ 3,08; R$ -   ;Ok
59392;AGUA DE COLONIA MURIEL BABY ROSA 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > COLONIAS INFANTIS;2;2;0;R$ 13,31; R$ -   ;Ok
1613;AGUA INGLESA 500ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;2;2;0;R$ 26,89; R$ -   ;Ok
71934;AGUA INGLESA QUINA SOBRAL 430ML;PRINCIPAL > 3 - SIMILARES > OFICINAIS;1;1;0;R$ 13,15; R$ -   ;Ok
71717;AGUA MICELAR BIOCAP 250ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 15,31; R$ -   ;Ok
60650;AGUA MICELAR CICATRICURE 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 17,92; R$ -   ;Ok
64268;AGUA MICELAR CICATRICURE 380ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 26,84; R$ -   ;Ok
119248;AGUA MICELAR CLAREADORA LABOTRAT DERMO SKIN 110ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 14,84; R$ -   ;Ok
111468;AGUA MICELAR FACIAL MONANGE ACIDO HIALURONICO 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 17,23; R$ -   ;Ok
64967;AGUA MICELAR LOREAL HIALURONICO 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 26,58; R$ -   ;Ok
69019;AGUA MICELAR NEUTROGENA HYDRO BOOST 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 36,14; R$ -   ;Ok
69020;AGUA MICELAR NEUTROGENA HYDRO BOOST 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 46,37; R$ -   ;Ok
62099;AGUA MICELAR NEUTROGENA PURIFIED SKIN 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 24,99; R$ -   ;Ok
62397;AGUA MICELAR NIVEA MICELLAIR 7 EM 1 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 21,17; R$ -   ;Ok
71254;AGUA MICELAR VULT 180ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 18,55; R$ -   ;Ok
70434;FRALDA HIPOPO CALCA CONFORT JUMBO XXG 22 UNIDADES;PRINCIPAL > 7 - LEITES E FRALDAS > FRALDAS INFANTIS;7;1;-6;R$ 27,79;-R$ 166,74;Perda
56963;AGUA OXIG AVD 10VOL  100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;19;19;0;R$ 2,43; R$ -   ;Ok
61052;AGUA OXIG CR ALYNE 20VOL 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;6;6;0;R$ 2,13; R$ -   ;Ok
56432;BRONCHO-VAXOM 7MG C/10CAPS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;5;3;-2;R$ 78,22;-R$ 156,44;Perda
58528;AGUA OXIG CR LIGHTNER 10VOL 30ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;10;10;0;R$ 4,99; R$ -   ;Ok
59137;AGUA OXIG CR LIGHTNER 40VOL 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;1;1;0;R$ 4,78; R$ -   ;Ok
119546;AGUA OXIGENADA UNIPHAR 10V 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > AGUA OXIGENADA;1;1;0;R$ 2,13; R$ -   ;Ok
69027;AGUL FINE PEN NEEDLE 4MM 100UN;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 67,36; R$ -   ;Ok
59753;AIDE 3 200UI GTS 10ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 45,92; R$ -   ;Ok
102051;AIRES 20MG/ML XPE 120ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 28,89; R$ -   ;Ok
95;ALBEL 200MG/5ML C/10ML;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;1;1;0;R$ 2,44; R$ -   ;Ok
57;ALBEL 400MG C/1CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;4;4;0;R$ 1,75; R$ -   ;Ok
61072;ALBEL 400MG C/3CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;1;1;0;R$ 4,39; R$ -   ;Ok
73177;ALBENDAZOL 400MG C/1 CP(MED);PRINCIPAL > 2 - GENÉRICOS > GEN RX;8;8;0;R$ 1,46; R$ -   ;Ok
73183;ALBENDAZOL 40MG/ML SUSP ORAL 10ML (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;35;35;0;R$ 5,45; R$ -   ;Ok
73170;ALBENDAZOL 40MG/ML SUSP ORAL 10ML (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;3;3;0;R$ 2,61; R$ -   ;Ok
73169;ALBENDAZOL 40MG/ML SUSP ORAL 10ML (TEUTO);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;6;6;0;R$ 2,67; R$ -   ;Ok
60324;ALCOLSTOP 100G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;1;1;0;R$ 36,99; R$ -   ;Ok
61057;ALCOOL GEL ASEPLYNE  92G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;2;2;0;R$ 4,97; R$ -   ;Ok
61376;ALCOOL GEL ASEPLYNE  NEUTRO 70% 1KG;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;5;5;0;R$ 21,78; R$ -   ;Ok
61842;ALCOOL GEL GIOVANNA BABY BLUE 500ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;2;2;0;R$ 17,42; R$ -   ;Ok
60178;ALCOOL GEL GIOVANNA BABY CLASSIC 500ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;2;2;0;R$ 15,74; R$ -   ;Ok
76290;ALCOOL GEL GIOVANNA BABY CLASSIC 60ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;6;6;0;R$ 4,27; R$ -   ;Ok
56194;ALEKTOS 20 MG C/ 20 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 59,81; R$ -   ;Ok
66158;ALEKTOS PED 2.5MG 120ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 62,88; R$ -   ;Ok
73522;ALENDRONATO DE SODIO 70MG 4CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;7;7;0;R$ 2,66; R$ -   ;Ok
118161;ALENDRONATO DE SODIO 70MG 4CP (EURO);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 3,99; R$ -   ;Ok
73554;ALENDRONATO DE SODIO 70MG 4CP (LEGRAND) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;3;3;0;R$ 2,33; R$ -   ;Ok
56585;ALENIA  6/100MCG 60CPS+INAL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 87,06; R$ -   ;Ok
56479;ALENIA  6/200MCG 60CPS REFIL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;3;3;0;R$ 82,13; R$ -   ;Ok
56665;ALENIA  6/200MCG 60CPS+INAL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 94,37; R$ -   ;Ok
60723;ALENIA 12/400MCG  60CPS REFIL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;5;5;0;R$ 113,39; R$ -   ;Ok
60724;ALENIA 12/400MCG  60CPS+INAL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;3;3;0;R$ 139,45; R$ -   ;Ok
60418;ALERADINA  0,5MG XPE  60ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;1;0;R$ 8,74; R$ -   ;Ok
106251;ALERGOMINE 10 MG/G CR DERM 30 G;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;1;1;0;R$ 5,99; R$ -   ;Ok
362;ALERGOMINE 2 MG/5 ML SOL ORAL 120 ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;1;1;0;R$ 7,49; R$ -   ;Ok
66991;ALFAESTRADIOL 0,25MG/ML SOLUCAO 100ML + APLICADOR (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 100,74; R$ -   ;Ok
73197;ALGESTONA +ENANTATO DE ESTRADIOL 150MG+10MG 1AMP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN ANTICONC ULT ONE;6;6;0;R$ 11,56; R$ -   ;Ok
94006;ALGESTONA +ENANTATO DE ESTRADIOL 150MG+10MG 1AMP (EURO);PRINCIPAL > 2 - GENÉRICOS > GEN_ANTICONCEPCIONAL;4;4;0;R$ 9,58; R$ -   ;Ok
208;ALGESTONA +ENANTATO DE ESTRADIOL 150MG+10MG 1AMP (LEGRAND);PRINCIPAL > 2 - GENÉRICOS > GEN ANTICONC ONE;1;1;0;R$ 10,00; R$ -   ;Ok
62204;ALGIE  150MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 39,97; R$ -   ;Ok
56051;ALGINAC 1.000MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 53,86; R$ -   ;Ok
1241;ALGINAC 1000 C/ 15CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 27,56; R$ -   ;Ok
59616;ALGINAC RETARD C/ 10 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 54,99; R$ -   ;Ok
59709;ALGO COTTONBABY BOLAS COLORIDO C/ 50 G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;4;4;0;R$ 4,63; R$ -   ;Ok
59277;ALGO COTTONBABY DISCO 60UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > BRONZEADORES;4;4;0;R$ 7,79; R$ -   ;Ok
59437;ALGO COTTONBABY ROLO C/ 50 G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;2;2;0;R$ 4,90; R$ -   ;Ok
63553;ALGO CREMER  BOLA BCO 50G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;4;4;0;R$ 5,00; R$ -   ;Ok
63555;ALGO CREMER  DISCO FACE LISA L100P85;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;4;4;0;R$ 14,94; R$ -   ;Ok
58374;ALGO CREMER BOLAS 95G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;3;3;0;R$ 8,93; R$ -   ;Ok
58370;ALGO CREMER DISCOS 50UND;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;1;1;0;R$ 8,86; R$ -   ;Ok
58369;ALGO CREMER HIDROFILO 50G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;6;6;0;R$ 6,08; R$ -   ;Ok
58368;ALGO CREMER HIDROFILO C25G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;3;3;0;R$ 3,71; R$ -   ;Ok
58366;ALGO CREMER RL 250G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;3;3;0;R$ 19,97; R$ -   ;Ok
58367;ALGO CREMER ROLO 500G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;1;1;0;R$ 32,02; R$ -   ;Ok
71768;ALGO TOPZ DISCO LV100 PG85;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;6;6;0;R$ 10,75; R$ -   ;Ok
62313;ALGODAO BOLA  100G (MINAS);PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;3;3;0;R$ 5,08; R$ -   ;Ok
107024;ALGODAO BOLA COTTONBABY BRANCA 50G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;3;3;0;R$ 4,63; R$ -   ;Ok
102937;ALGODAO BOLA TEXBOM 50G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;3;3;0;R$ 2,81; R$ -   ;Ok
102317;ALGODAO DISCO  DENGO 70G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;1;1;0;R$ 11,14; R$ -   ;Ok
102895;ALGODAO HIDROF TEXBOM ROLO 500G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;5;5;0;R$ 20,35; R$ -   ;Ok
111217;ALGODAO SANFONADO TEXBOM 50G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;6;6;0;R$ 2,73; R$ -   ;Ok
58545;ALICATE MERHEJE  P/CUT BASIC LILAS;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;10;10;0;R$ 7,09; R$ -   ;Ok
58782;ALICATE MERHEJE P/CUT BASIC AZUL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;5;5;0;R$ 7,58; R$ -   ;Ok
58547;ALICATE MERHEJE P/CUT BASIC ROSA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;4;4;0;R$ 7,59; R$ -   ;Ok
58546;ALICATE MERHEJE P/CUT BASIC VERDE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;5;5;0;R$ 7,24; R$ -   ;Ok
58781;ALICATE MERHEJE PROF INOX UND;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;3;3;0;R$ 21,48; R$ -   ;Ok
59140;ALICATE MUNDIAL CUT PONTO VERM 171;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;2;2;0;R$ 10,70; R$ -   ;Ok
60047;ALICATE MUNDIAL FLEX FRAGRANCE 170;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;3;3;0;R$ 8,77; R$ -   ;Ok
59139;ALICATE MUNDIAL STYLE C/ ESPATULA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;3;3;0;R$ 8,24; R$ -   ;Ok
118655;ALICATE PARA UNHAS LANOSSI CORTE PRECISO LS6011;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > UNHAS;2;2;0;R$ 29,05; R$ -   ;Ok
62086;ALIMENTADOR LOLLY SIL AZUL;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;1;1;0;R$ 15,73; R$ -   ;Ok
1362;ALIVIUM  GTS 100MG C/ 20 ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 38,69; R$ -   ;Ok
56123;ALLEGRA 120MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 63,55; R$ -   ;Ok
70971;ALLEGRA 120MG C/2CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 14,23; R$ -   ;Ok
56489;ALLEGRA 180MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 86,55; R$ -   ;Ok
1328;ALLEGRA 60MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 34,44; R$ -   ;Ok
56138;ALLEGRA D 60/120MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 55,48; R$ -   ;Ok
56240;ALLEGRA XPE 150ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 65,43; R$ -   ;Ok
1196;ALLEGRA XPE 60ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 29,05; R$ -   ;Ok
