Cod Int;Descri��o;Classifica��o;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observa��es;
62663;MASC TRAT S.LINE M.LISO DESMAIADO 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 15,91; R$ -   ;Ok;
65167;MASCARA BRILHO CAPILAR SIAGE NUTRI DIAMOND 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 46,47; R$ -   ;Ok;
111298;MASCARA CAPILAR DABELLE ABACATE NUTRITIVO 400G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 13,85; R$ -   ;Ok;
111299;MASCARA CAPILAR DABELLE CACHOS DA ONDA 400G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 13,61; R$ -   ;Ok;
119398;MASCARA CAPILAR DABELLE CAREJA 400G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 13,85; R$ -   ;Ok;
111300;MASCARA CAPILAR DABELLE LISO ARRASADOR 400G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 13,49; R$ -   ;Ok;
111301;MASCARA CAPILAR DABELLE MILAGRES DO MEL 400G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 13,49; R$ -   ;Ok;
111302;MASCARA CAPILAR DABELLE RESGATA FIOS 400G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 13,85; R$ -   ;Ok;
111303;MASCARA CAPILAR DABELLE SOS CRESCIMENTO 400G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 13,85; R$ -   ;Ok;
125566;MASCARA CAPILAR DOVE 10 EM 1 UV REPAIR GLOW 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 26,45; R$ -   ;Ok;
125216;MASCARA CAPILAR DOVE 2 EM 1 HIDRATACAO+VITAMINAS 500G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 19,63; R$ -   ;Ok;
125218;MASCARA CAPILAR DOVE 2 EM 1 RECONSTRUCAO+QUERATINA 500G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 19,63; R$ -   ;Ok;
111367;MASCARA CAPILAR SALON LINE SOS BOMBA ANTIQUEDA 500G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 18,88; R$ -   ;Ok;
111366;MASCARA CAPILAR SALON LINE SOS CACHOS SUPER OLEOS 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 15,90; R$ -   ;Ok;
119436;MASCARA CAPILAR SEDA CACHOS DEFINIDOS 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 8,90; R$ -   ;Ok;
119769;MASCARA CAPILAR SEDA CERAMIDAS 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 10,23; R$ -   ;Ok;
119437;MASCARA CAPILAR SEDA LISO PERFEITO 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 9,75; R$ -   ;Ok;
65507;MASCARA CAPILAR SIAGE ACELERA O CRESCIMENTO 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;4;4;0;R$ 41,96; R$ -   ;Ok;
118824;MASCARA CAPILAR SIAGE ANTIQUEDA DERMOHAIR 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 66,89; R$ -   ;Ok;
65954;MASCARA CAPILAR SIAGE CICA-THERAPY 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;5;5;0;R$ 41,96; R$ -   ;Ok;
70504;MASCARA CAPILAR SIAGE COMBATE O FRIZZ 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 48,21; R$ -   ;Ok;
70486;MASCARA CAPILAR SIAGE GLOW EXPERT 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 48,21; R$ -   ;Ok;
65955;MASCARA CAPILAR SIAGE HAIR PLASTIA 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 41,96; R$ -   ;Ok;
70485;MASCARA CAPILAR SIAGE HIDRATACAO MICELAR 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 48,21; R$ -   ;Ok;
68391;MASCARA CAPILAR SIAGE LISO INTENSO 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;6;6;0;R$ 42,85; R$ -   ;Ok;
65169;MASCARA CAPILAR SIAGE NUTRE ROSE 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;4;4;0;R$ 38,84; R$ -   ;Ok;
119403;MASCARA CAPILAR SIAGE NUTRI ACIDIFICANTE COMPLEX 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 38,84; R$ -   ;Ok;
65171;MASCARA CAPILAR SIAGE NUTRI OLEOS PODEROSOS 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 48,21; R$ -   ;Ok;
71354;MASCARA CAPILAR SIAGE REGENERACAO POS QUIMICA 500G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 73,27; R$ -   ;Ok;
110251;MASCARA CAPILAR SIAGE RESGATE IMEDIATO 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 38,84; R$ -   ;Ok;
61051;MASCARA CAPILAR SIAGE REVELA CACHOS 250G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 48,21; R$ -   ;Ok;
103215;MASCARA CAPILAR VULT OLEOS PODEROSOS NUTRICAO 250ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CABELO;2;2;0;R$ 18,50; R$ -   ;Ok;
64554;MASCARA CONCENTRADA NIELY GOLD OLEO DE ARGAN POSQUIMICA 430G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 13,01; R$ -   ;Ok;
119306;MASCARA DESC G-TECH TRIPLA C/ELASTICO 50UND;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;32;32;0;R$ 7,84; R$ -   ;Ok;
118902;MASCARA TRATAMENTO OX GLICOLICO 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 17,08; R$ -   ;Ok;
65615;MASCARA TRATAMENTO OX HIALURONICO 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;6;6;0;R$ 21,53; R$ -   ;Ok;
110226;MASCARA TRATAMENTO OX HIDRATA 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 17,08; R$ -   ;Ok;
61838;MASCARA TRATAMENTO OX NUT INTENSA 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 21,53; R$ -   ;Ok;
118904;MASCARA TRATAMENTO OX PEPTIDEOS CABELOS CRESP/CACH/ONDU 500G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 20,61; R$ -   ;Ok;
61839;MASCARA TRATAMENTO OX PROT RECONST 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;5;5;0;R$ 21,53; R$ -   ;Ok;
102758;MASCARA TRATAMENTO OX VITA GLOW 190G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 21,53; R$ -   ;Ok;
111910;MASCARA TRATAMENTO SEDA LUMINOSO UV 300G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 10,07; R$ -   ;Ok;
118980;MASCARA TRATAMENTO TRESEMME BLINDAGEM ANTIUMIDADE 400G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 19,90; R$ -   ;Ok;
1448;MASSAGEOL AER 120ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;3;3;0;R$ 16,62; R$ -   ;Ok;
224;MASSAGEOL POM 15G;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;1;1;0;R$ 4,73; R$ -   ;Ok;
594;MASSAGEOL POM 30G;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;1;1;0;R$ 7,42; R$ -   ;Ok;
56084;MATERNA C/ 30DRG;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;6;6;0;R$ 51,75; R$ -   ;Ok;
103049;MATERNA NESTLE DHA 30CAP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 69,81; R$ -   ;Ok;
103050;MATERNA NESTLE MULTIVITAMINICO 30CAP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;2;2;0;R$ 105,90; R$ -   ;Ok;
60566;MATHERLLY GEST C/ 30CP;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;3;3;0;R$ 28,08; R$ -   ;Ok;
60827;MATHERLLY LACT 30CPR NATULAB;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;3;3;0;R$ 28,04; R$ -   ;Ok;
75809;MAXALGINA  1G C/20CP;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;1;1;0;R$ 9,40; R$ -   ;Ok;
65381;MAXALGINA 1G C/ 10 CP;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;94;94;0;R$ 4,56; R$ -   ;Ok;
69621;MAXALGINA 500MG C/30 CP;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;1;0;R$ 8,35; R$ -   ;Ok;
56937;MAXALGINA GTS 500MG/ML 10ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;180;176;-4;R$ 1,67;-R$ 6,68;Perda;
59241;MAXALGINA SOL ORAL 20ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;0;-1;R$ 3,06;-R$ 3,06;Perda;
56218;MAXALT 10MG C/ 2CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 28,46; R$ -   ;Ok;
169;MAXIDEX 0,1% COL 5ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 8,75; R$ -   ;Ok;
60578;MAXIDRATE GEL NASAL 30G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 43,08; R$ -   ;Ok;
1664;MAXIFLOX-D SOL OFT 5ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;1;1;0;R$ 33,24; R$ -   ;Ok;
1588;MAXSULID 400MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 39,91; R$ -   ;Ok;
120668;MEC 12 1000MG 30 COMPRIMIDOS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 58,71; R$ -   ;Ok;
71312;MECLIN JET 50MG C/10 COMP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 19,96; R$ -   ;Ok;
119374;MECLIN MOVE 25MG 5CP (APSEN);PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 6,41; R$ -   ;Ok;
110247;MECOBE  1.000MCG C/ 90 CP SUBL;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 69,99; R$ -   ;Ok;
72678;MECOBE 1.000MCG C/30CP SUBL;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 30,29; R$ -   ;Ok;
63196;MEDIDOR GLICOSIMETRO ONETOUCH SELECT PLUS FLEX;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;4;4;0;R$ 36,00; R$ -   ;Ok;
64762;MEGA MATER  GEL C/ 30CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 100,75; R$ -   ;Ok;
70444;MEL FITOBEL PROPOLIS LIMAO BRA 150G;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;1;1;0;R$ 14,60; R$ -   ;Ok;
71711;MEL FITOBEL SPRAY  35ML;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;1;1;0;R$ 12,37; R$ -   ;Ok;
70443;MEL FITOBELITO SILVESTRE 150G;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;3;3;0;R$ 16,57; R$ -   ;Ok;
66893;MEL FITOBELITO SILVESTRE SACHE 100G;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;1;1;0;R$ 10,20; R$ -   ;Ok;
1176;MELAGRIAO XAROPE 150ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;60;60;0;R$ 11,59; R$ -   ;Ok;
77777;MELATONINA  MARACUJA 0,21MG 60 CP;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;1;1;0;R$ 17,00; R$ -   ;Ok;
77690;MELATONINA 0,21MG 60 CP;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 1 - 10%;11;11;0;R$ 17,00; R$ -   ;Ok;
76782;MELATONINA SOLUCAO GOTAS MARACUJA 25ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 16,24; R$ -   ;Ok;
118874;MELATONINA SOLUCAO GOTAS MENTA 25ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 19,26; R$ -   ;Ok;
72160;MELATONINA SUPRACORP S/SABOR 20ML;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 1 - 10%;3;3;0;R$ 17,06; R$ -   ;Ok;
118928;MELATONINA VITAFOR GOTAS SABOR MENTA 20ML;PRINCIPAL > 6 - CONVENIÊNCIA > NUTRICAO ESPORTIVA;2;2;0;R$ 36,25; R$ -   ;Ok;
65978;MELATONUM SABOR MENTA 30ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 60,46; R$ -   ;Ok;
91;MELHORAL ADU ENV C/ 8CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;11;11;0;R$ 8,34; R$ -   ;Ok;
1502;MELOCOX 15MG C/10 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 38,87; R$ -   ;Ok;
1230;MELOXICAM  15 MG C/ 10 CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX;1;1;0;R$ 2,33; R$ -   ;Ok;
1182;MELOXICAM 15 MG C/ 10 CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX;3;3;0;R$ 2,59; R$ -   ;Ok;
118252;MELOXICAM 15MG 10CP (PHARLAB);PRINCIPAL > 2 - GENÉRICOS > GEN RX;2;2;0;R$ 2,10; R$ -   ;Ok;
73389;MELOXICAM 15MG C/ 10CP(EUR);PRINCIPAL > 2 - GENÉRICOS > GEN RX SEM ONE;4;4;0;R$ 2,85; R$ -   ;Ok;
1205;MELOXICAM 15MG/ML INJ 5AMP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 29,44; R$ -   ;Ok;
71481;MEMANTINA 10MG C/ 30 CP (NOVA Q);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;1;1;0;R$ 9,07; R$ -   ;Ok;
73836;MEMANTINA 10MG C/ 30CP(PRA);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 8,45; R$ -   ;Ok;
73614;MEMANTINA 10MG C/ 30CP(TEU);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;3;3;0;R$ 8,50; R$ -   ;Ok;
73538;MEMANTINA 10MG C/ 60CP(EUR);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL SEM ONE;2;2;0;R$ 11,83; R$ -   ;Ok;
56197;MEMANTINA 10MG C/30 CP REV (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 11,18; R$ -   ;Ok;
73615;MEMANTINA 10MG C/60 CP REV(TEU);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;3;2;-1;R$ 13,94;-R$ 13,94;Perda;
107438;MEMANTINA 10MG C/60 CPR BIOS C1;PRINCIPAL > 2 - GENÉRICOS > GEN_CONTR ESPECIAL;2;2;0;R$ 27,81; R$ -   ;Ok;
73146;MENSYVA 25MG C/30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 33,72; R$ -   ;Ok;
306;MERACILINA 500.000UI C/ 12CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;2;2;0;R$ 10,35; R$ -   ;Ok;
56204;MERITOR 2/1000MG C/  30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;5;5;0;R$ 50,85; R$ -   ;Ok;
56507;MERITOR 4/1000MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;4;4;0;R$ 69,28; R$ -   ;Ok;
57141;MERTHIOLATE SOL INCOLOR 30ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 20,07; R$ -   ;Ok;
63965;MERTHIOLATE SOL SPRAY  30ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 18,13; R$ -   ;Ok;
59065;MESACOL 250MG 10SUP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 60,78; R$ -   ;Ok;
63489;MESACOL 500 MG SUP RET C/ 15;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 124,16; R$ -   ;Ok;
64243;MESALAZINA 400MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX SEM ONE;2;2;0;R$ 31,53; R$ -   ;Ok;
73507;MESALAZINA 800MG C/ 30CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;2;0;R$ 72,32; R$ -   ;Ok;
111663;MESIGYNA 50MG/ML + 5MG/ML 1 SERINGA+AGULHA;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 37,19; R$ -   ;Ok;
73239;METFORMINA 500MG 30CP (PRATI) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;29;25;-4;R$ 3,08;-R$ 12,32;Perda;
73232;METFORMINA 500MG C/ 30CP(TEU);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;19;19;0;R$ 3,43; R$ -   ;Ok;
64063;METFORMINA 500MG C/ 60CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;10;10;0;R$ 5,97; R$ -   ;Ok;
125439;METFORMINA 850MG 30 COMPRIMIDOS (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 9,91; R$ -   ;Ok;
73265;METFORMINA 850MG 30CP (TEUTO) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;6;6;0;R$ 4,65; R$ -   ;Ok;
73273;METFORMINA 850MG C/ 30CP(PRA);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;7;6;-1;R$ 4,19;-R$ 4,19;Perda;
61032;METFORMINA XR 500MG 30CP (PRATI) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;182;182;0;R$ 5,92; R$ -   ;Ok;
125330;METFORMINA XR 500MG 60 COMPRIMIDOS (PRATI) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;1;1;0;R$ 11,25; R$ -   ;Ok;
60421;METFORMINA XR 750MG C/  30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 12,12; R$ -   ;Ok;
72698;METILDOPA  250MG C/30CP VER;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 16,72; R$ -   ;Ok;
476;METILDOPA 250MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;4;4;0;R$ 24,46; R$ -   ;Ok;
1169;METILDOPA 500MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 45,30; R$ -   ;Ok;
109214;METILDOPA 500MG C/30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 33,67; R$ -   ;Ok;
62503;METILFENIDATO 10MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL SEM ONE;12;12;0;R$ 22,68; R$ -   ;Ok;
73883;METILFENIDATO 10MG C/30CP(EUR);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL ONE;2;2;0;R$ 16,25; R$ -   ;Ok;
107211;METIOTRAT SPRAY  30 ML;PRINCIPAL > 3 - SIMILARES > SIMILAR;3;3;0;R$ 6,17; R$ -   ;Ok;
107115;METIOTRAT SPRAY 45 ML;PRINCIPAL > 3 - SIMILARES > SIMILAR;2;2;0;R$ 9,76; R$ -   ;Ok;
29;METOCLOPRAMIDA 4MG/ML 10ML;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;1;1;0;R$ 2,59; R$ -   ;Ok;
71464;METOPROLOL  100MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;5;5;0;R$ 44,36; R$ -   ;Ok;
71466;METOPROLOL  50MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;1;1;0;R$ 26,99; R$ -   ;Ok;
70279;METOPROLOL  50MG C/30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 11,56; R$ -   ;Ok;
73936;METOPROLOL 100 MG C/ 30 CP(CIM);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 15,55; R$ -   ;Ok;
118212;METOPROLOL 100MG 30CP (MEDLEY);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 30,89; R$ -   ;Ok;
446;METOPROLOL 100MG C/30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;3;3;0;R$ 8,06; R$ -   ;Ok;
71465;METOPROLOL 25MG 30CP (BIOLAB) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;26;26;0;R$ 21,88; R$ -   ;Ok;
73690;METOPROLOL 50MG C/ 30CP(MED);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;1;1;0;R$ 26,12; R$ -   ;Ok;
1273;METREXATO 2,5MG 24 COMPRIMIDOS (BLAU);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;5;5;0;R$ 20,00; R$ -   ;Ok;
63227;METRONIDAZOL 250MG C/ 20CP (TEUTO);PRINCIPAL > 2 - GENÉRICOS > GEN ANTIMI ONE;9;9;0;R$ 4,83; R$ -   ;Ok;
73192;METRONIDAZOL 250MG C/ 20CP(NEO);PRINCIPAL > 2 - GENÉRICOS > GEN ANTIMI ONE;2;2;0;R$ 5,10; R$ -   ;Ok;
73217;METRONIDAZOL 250MG C/ 20CP(PRA);PRINCIPAL > 2 - GENÉRICOS > GEN ANTIMI;3;3;0;R$ 3,59; R$ -   ;Ok;
63752;METRONIDAZOL 400MG C/ 24CP (TEUTO);PRINCIPAL > 2 - GENÉRICOS > GEN ANTIMI ONE;1;1;0;R$ 8,50; R$ -   ;Ok;
