ID_Loja;Data; CST MERC ; Valor_Diario_Rateado 
2;28/07/2025; R$ 6.952,32 ;R$ 50,10
2;29/07/2025; R$ 8.099,50 ;R$ 50,10
2;30/07/2025; R$ 9.599,23 ;R$ 50,10
2;31/07/2025; R$ 7.762,06 ;R$ 50,10
2;01/08/2025; R$ 9.108,73 ;R$ 69,77
2;02/08/2025; R$ 9.690,07 ;R$ 69,77
2;03/08/2025; R$ 4.301,48 ;R$ 69,77
2;04/08/2025; R$ 8.540,72 ;R$ 69,77
2;05/08/2025; R$ 7.460,29 ;R$ 69,77
2;06/08/2025; R$ 7.667,36 ;R$ 69,77
2;07/08/2025; R$ 6.607,56 ;R$ 69,77
2;08/08/2025; R$ 11.259,43 ;R$ 69,77
2;09/08/2025; R$ 8.270,29 ;R$ 69,77
2;10/08/2025; R$ 4.686,52 ;R$ 69,77
2;11/08/2025; R$ 8.215,67 ;R$ 69,77
2;12/08/2025; R$ 6.813,86 ;R$ 69,77
2;13/08/2025; R$ 5.701,66 ;R$ 69,77
2;14/08/2025; R$ 6.888,95 ;R$ 69,77
2;15/08/2025; R$ 7.500,22 ;R$ 69,77
2;16/08/2025; R$ 10.987,49 ;R$ 69,77
2;17/08/2025; R$ 5.962,62 ;R$ 69,77
2;18/08/2025; R$ 7.370,71 ;R$ 69,77
2;19/08/2025; R$ 6.821,05 ;R$ 69,77
2;20/08/2025; R$ 6.185,80 ;R$ 69,77
2;21/08/2025; R$ 8.457,46 ;R$ 69,77
2;22/08/2025; R$ 7.591,67 ;R$ 69,77
2;23/08/2025; R$ 7.591,53 ;R$ 69,77
2;24/08/2025; R$ 4.138,23 ;R$ 69,77
2;25/08/2025; R$ 7.815,83 ;R$ 69,77
2;26/08/2025; R$ 7.698,12 ;R$ 69,77
2;27/08/2025; R$ 6.924,10 ;R$ 69,77
2;28/08/2025; R$ 8.424,86 ;R$ 69,77
2;29/08/2025; R$ 9.294,76 ;R$ 69,77
2;30/08/2025; R$ 11.940,59 ;R$ 69,77
2;31/08/2025; R$ 5.819,31 ;R$ 69,77
2;01/09/2025; R$ 9.137,28 ;R$ 76,62
2;02/09/2025; R$ 5.406,21 ;R$ 76,62
2;03/09/2025; R$ 6.677,86 ;R$ 76,62
2;04/09/2025; R$ 6.750,25 ;R$ 76,62
2;05/09/2025; R$ 9.280,07 ;R$ 76,62
2;06/09/2025; R$ 9.868,48 ;R$ 76,62
2;07/09/2025; R$ 4.341,59 ;R$ 76,62
2;08/09/2025; R$ 7.818,49 ;R$ 76,62
2;09/09/2025; R$ 6.582,80 ;R$ 76,62
2;10/09/2025; R$ 7.378,05 ;R$ 76,62
2;11/09/2025; R$ 7.576,21 ;R$ 76,62
2;12/09/2025; R$ 8.426,47 ;R$ 76,62
2;13/09/2025; R$ 6.848,17 ;R$ 76,62
2;14/09/2025; R$ 5.063,77 ;R$ 76,62
2;15/09/2025; R$ 6.629,87 ;R$ 76,62
2;16/09/2025; R$ 5.094,96 ;R$ 76,62
2;17/09/2025; R$ 7.373,26 ;R$ 76,62
2;18/09/2025; R$ 5.586,34 ;R$ 76,62
2;19/09/2025; R$ 8.240,88 ;R$ 76,62
2;20/09/2025; R$ 8.197,69 ;R$ 76,62
2;21/09/2025; R$ 4.920,19 ;R$ 76,62
2;22/09/2025; R$ 5.662,83 ;R$ 76,62
2;23/09/2025; R$ 7.329,06 ;R$ 76,62
2;24/09/2025; R$ 5.568,17 ;R$ 76,62
2;25/09/2025; R$ 7.504,69 ;R$ 76,62
2;26/09/2025; R$ 11.722,02 ;R$ 76,62
2;27/09/2025; R$ 8.632,00 ;R$ 76,62
2;28/09/2025; R$ 4.458,02 ;R$ 76,62
2;29/09/2025; R$ 6.618,47 ;R$ 76,62
2;30/09/2025; R$ 7.525,99 ;R$ 76,62
3;01/01/2025; R$ 5.282,73 ;R$ 99,73
3;02/01/2025; R$ 7.641,99 ;R$ 99,73
3;03/01/2025; R$ 5.903,51 ;R$ 99,73
3;04/01/2025; R$ 8.277,64 ;R$ 99,73
3;05/01/2025; R$ 4.385,08 ;R$ 99,73
3;06/01/2025; R$ 7.253,34 ;R$ 99,73
3;07/01/2025; R$ 8.096,91 ;R$ 99,73
3;08/01/2025; R$ 7.611,42 ;R$ 99,73
3;09/01/2025; R$ 6.773,67 ;R$ 99,73
3;10/01/2025; R$ 5.847,49 ;R$ 99,73
3;11/01/2025; R$ 8.537,06 ;R$ 99,73
3;12/01/2025; R$ 4.656,82 ;R$ 99,73
3;13/01/2025; R$ 5.524,47 ;R$ 99,73
3;14/01/2025; R$ 6.763,24 ;R$ 99,73
3;15/01/2025; R$ 4.433,86 ;R$ 99,73
3;16/01/2025; R$ 8.819,14 ;R$ 99,73
3;17/01/2025; R$ 7.478,28 ;R$ 99,73
3;18/01/2025; R$ 7.653,40 ;R$ 99,73
3;19/01/2025; R$ 4.726,91 ;R$ 99,73
3;20/01/2025; R$ 5.726,23 ;R$ 99,73
3;21/01/2025; R$ 6.263,17 ;R$ 99,73
3;22/01/2025; R$ 5.863,88 ;R$ 99,73
3;23/01/2025; R$ 5.383,45 ;R$ 99,73
3;24/01/2025; R$ 6.744,06 ;R$ 99,73
3;25/01/2025; R$ 6.354,66 ;R$ 99,73
3;26/01/2025; R$ 4.808,91 ;R$ 99,73
3;27/01/2025; R$ 7.401,15 ;R$ 99,73
3;28/01/2025; R$ 7.262,90 ;R$ 99,73
3;29/01/2025; R$ 10.140,84 ;R$ 99,73
3;30/01/2025; R$ 11.432,61 ;R$ 99,73
3;31/01/2025; R$ 8.149,43 ;R$ 99,73
3;01/02/2025; R$ 11.875,55 ;R$ 101,88
3;02/02/2025; R$ 6.509,73 ;R$ 101,88
3;03/02/2025; R$ 8.156,70 ;R$ 101,88
3;04/02/2025; R$ 8.484,54 ;R$ 101,88
3;05/02/2025; R$ 7.292,37 ;R$ 101,88
3;06/02/2025; R$ 6.294,00 ;R$ 101,88
3;07/02/2025; R$ 10.785,34 ;R$ 101,88
3;08/02/2025; R$ 7.046,25 ;R$ 101,88
3;09/02/2025; R$ 5.193,29 ;R$ 101,88
3;10/02/2025; R$ 6.868,62 ;R$ 101,88
3;11/02/2025; R$ 8.065,47 ;R$ 101,88
3;12/02/2025; R$ 7.926,26 ;R$ 101,88
3;13/02/2025; R$ 7.236,47 ;R$ 101,88
3;14/02/2025; R$ 5.575,43 ;R$ 101,88
3;15/02/2025; R$ 10.259,49 ;R$ 101,88
3;16/02/2025; R$ 4.975,59 ;R$ 101,88
3;17/02/2025; R$ 6.431,13 ;R$ 101,88
3;18/02/2025; R$ 7.958,53 ;R$ 101,88
3;19/02/2025; R$ 5.419,28 ;R$ 101,88
3;20/02/2025; R$ 6.258,82 ;R$ 101,88
3;21/02/2025; R$ 6.821,38 ;R$ 101,88
3;22/02/2025; R$ 8.147,16 ;R$ 101,88
3;23/02/2025; R$ 5.008,92 ;R$ 101,88
3;24/02/2025; R$ 6.676,87 ;R$ 101,88
3;25/02/2025; R$ 7.217,99 ;R$ 101,88
3;26/02/2025; R$ 8.366,89 ;R$ 101,88
3;27/02/2025; R$ 8.846,04 ;R$ 101,88
3;28/02/2025; R$ 10.508,81 ;R$ 101,88
3;01/03/2025; R$ 9.142,85 ;R$ 107,09
3;02/03/2025; R$ 7.111,17 ;R$ 107,09
3;03/03/2025; R$ 8.123,81 ;R$ 107,09
3;04/03/2025; R$ 6.500,20 ;R$ 107,09
3;05/03/2025; R$ 7.435,80 ;R$ 107,09
3;06/03/2025; R$ 8.961,82 ;R$ 107,09
3;07/03/2025; R$ 9.475,80 ;R$ 107,09
3;08/03/2025; R$ 8.217,89 ;R$ 107,09
3;09/03/2025; R$ 5.476,98 ;R$ 107,09
3;10/03/2025; R$ 8.607,26 ;R$ 107,09
3;11/03/2025; R$ 8.179,83 ;R$ 107,09
3;12/03/2025; R$ 8.365,58 ;R$ 107,09
3;13/03/2025; R$ 7.737,52 ;R$ 107,09
3;14/03/2025; R$ 5.968,06 ;R$ 107,09
3;15/03/2025; R$ 11.691,25 ;R$ 107,09
3;16/03/2025; R$ 5.094,19 ;R$ 107,09
3;17/03/2025; R$ 6.718,43 ;R$ 107,09
3;18/03/2025; R$ 7.302,56 ;R$ 107,09
3;19/03/2025; R$ 7.863,13 ;R$ 107,09
3;20/03/2025; R$ 8.564,25 ;R$ 107,09
3;21/03/2025; R$ 7.611,37 ;R$ 107,09
3;22/03/2025; R$ 7.765,38 ;R$ 107,09
3;23/03/2025; R$ 5.628,08 ;R$ 107,09
3;24/03/2025; R$ 6.340,76 ;R$ 107,09
3;25/03/2025; R$ 6.528,86 ;R$ 107,09
3;26/03/2025; R$ 9.635,84 ;R$ 107,09
3;27/03/2025; R$ 8.134,71 ;R$ 107,09
3;28/03/2025; R$ 10.119,34 ;R$ 107,09
3;29/03/2025; R$ 11.694,17 ;R$ 107,09
3;30/03/2025; R$ 4.759,82 ;R$ 107,09
3;31/03/2025; R$ 9.984,31 ;R$ 107,09
3;01/04/2025; R$ 9.047,01 ;R$ 59,28
3;02/04/2025; R$ 8.903,85 ;R$ 59,28
3;03/04/2025; R$ 9.805,15 ;R$ 59,28
3;04/04/2025; R$ 8.373,00 ;R$ 59,28
3;05/04/2025; R$ 7.772,11 ;R$ 59,28
3;06/04/2025; R$ 4.337,21 ;R$ 59,28
3;07/04/2025; R$ 7.200,23 ;R$ 59,28
3;08/04/2025; R$ 7.182,60 ;R$ 59,28
3;09/04/2025; R$ 6.412,41 ;R$ 59,28
3;10/04/2025; R$ 7.980,51 ;R$ 59,28
3;11/04/2025; R$ 8.086,19 ;R$ 59,28
3;12/04/2025; R$ 8.797,23 ;R$ 59,28
3;13/04/2025; R$ 5.160,20 ;R$ 59,28
3;14/04/2025; R$ 6.970,64 ;R$ 59,28
3;15/04/2025; R$ 6.906,93 ;R$ 59,28
3;16/04/2025; R$ 6.325,93 ;R$ 59,28
3;17/04/2025; R$ 8.780,19 ;R$ 59,28
3;18/04/2025; R$ 6.111,16 ;R$ 59,28
3;19/04/2025; R$ 8.369,07 ;R$ 59,28
3;20/04/2025; R$ 5.651,28 ;R$ 59,28
3;21/04/2025; R$ 6.497,48 ;R$ 59,28
3;22/04/2025; R$ 7.919,99 ;R$ 59,28
3;23/04/2025; R$ 6.803,12 ;R$ 59,28
3;24/04/2025; R$ 7.329,82 ;R$ 59,28
3;25/04/2025; R$ 8.691,32 ;R$ 59,28
3;26/04/2025; R$ 8.953,28 ;R$ 59,28
3;27/04/2025; R$ 5.426,00 ;R$ 59,28
3;28/04/2025; R$ 9.766,53 ;R$ 59,28
3;29/04/2025; R$ 11.218,33 ;R$ 59,28
3;30/04/2025; R$ 14.124,63 ;R$ 59,28
3;01/05/2025; R$ 7.684,11 ;R$ 42,23
3;02/05/2025; R$ 11.818,60 ;R$ 42,23
3;03/05/2025; R$ 11.287,48 ;R$ 42,23
3;04/05/2025; R$ 4.859,88 ;R$ 42,23
3;05/05/2025; R$ 7.480,93 ;R$ 42,23
3;06/05/2025; R$ 8.185,81 ;R$ 42,23
3;07/05/2025; R$ 9.703,42 ;R$ 42,23
3;08/05/2025; R$ 7.760,36 ;R$ 42,23
3;09/05/2025; R$ 9.901,40 ;R$ 42,23
3;10/05/2025; R$ 10.625,30 ;R$ 42,23
3;11/05/2025; R$ 5.217,68 ;R$ 42,23
3;12/05/2025; R$ 7.459,70 ;R$ 42,23
3;13/05/2025; R$ 7.191,42 ;R$ 42,23
3;14/05/2025; R$ 8.556,53 ;R$ 42,23
3;15/05/2025; R$ 7.036,27 ;R$ 42,23
3;16/05/2025; R$ 10.782,32 ;R$ 42,23
3;17/05/2025; R$ 11.150,65 ;R$ 42,23
3;18/05/2025; R$ 5.971,30 ;R$ 42,23
3;19/05/2025; R$ 7.797,97 ;R$ 42,23
3;20/05/2025; R$ 6.713,40 ;R$ 42,23
3;21/05/2025; R$ 9.122,74 ;R$ 42,23
3;22/05/2025; R$ 7.607,94 ;R$ 42,23
3;23/05/2025; R$ 7.870,39 ;R$ 42,23
3;24/05/2025; R$ 11.114,44 ;R$ 42,23
3;25/05/2025; R$ 5.045,99 ;R$ 42,23
3;26/05/2025; R$ 7.340,98 ;R$ 42,23
3;27/05/2025; R$ 7.844,30 ;R$ 42,23
3;28/05/2025; R$ 11.446,00 ;R$ 42,23
3;29/05/2025; R$ 8.710,83 ;R$ 42,23
3;30/05/2025; R$ 10.369,29 ;R$ 42,23
3;31/05/2025; R$ 10.751,96 ;R$ 42,23
3;01/06/2025; R$ 5.807,88 ;R$ 58,89
3;02/06/2025; R$ 8.990,60 ;R$ 58,89
3;03/06/2025; R$ 6.386,59 ;R$ 58,89
3;04/06/2025; R$ 10.400,63 ;R$ 58,89
3;05/06/2025; R$ 8.358,45 ;R$ 58,89
3;06/06/2025; R$ 13.356,05 ;R$ 58,89
3;07/06/2025; R$ 11.806,94 ;R$ 58,89
3;08/06/2025; R$ 6.773,92 ;R$ 58,89
3;09/06/2025; R$ 7.017,79 ;R$ 58,89
3;10/06/2025; R$ 7.687,49 ;R$ 58,89
3;11/06/2025; R$ 7.534,74 ;R$ 58,89
3;12/06/2025; R$ 7.775,68 ;R$ 58,89
3;13/06/2025; R$ 5.873,42 ;R$ 58,89
3;14/06/2025; R$ 9.357,82 ;R$ 58,89
3;15/06/2025; R$ 5.792,45 ;R$ 58,89
3;16/06/2025; R$ 9.380,51 ;R$ 58,89
3;17/06/2025; R$ 7.593,79 ;R$ 58,89
3;18/06/2025; R$ 8.888,48 ;R$ 58,89
3;19/06/2025; R$ 6.228,89 ;R$ 58,89
3;20/06/2025; R$ 9.288,66 ;R$ 58,89
3;21/06/2025; R$ 11.143,04 ;R$ 58,89
3;22/06/2025; R$ 6.117,81 ;R$ 58,89
3;23/06/2025; R$ 8.057,83 ;R$ 58,89
3;24/06/2025; R$ 7.396,23 ;R$ 58,89
3;25/06/2025; R$ 8.292,16 ;R$ 58,89
3;26/06/2025; R$ 9.343,05 ;R$ 58,89
3;27/06/2025; R$ 11.448,07 ;R$ 58,89
3;28/06/2025; R$ 12.817,33 ;R$ 58,89
3;29/06/2025; R$ 5.904,20 ;R$ 58,89
3;30/06/2025; R$ 9.338,12 ;R$ 58,89
3;01/07/2025; R$ 10.360,65 ;R$ 63,99
3;02/07/2025; R$ 6.071,86 ;R$ 63,99
3;03/07/2025; R$ 8.894,39 ;R$ 63,99
3;04/07/2025; R$ 11.317,41 ;R$ 63,99
3;05/07/2025; R$ 9.976,20 ;R$ 63,99
3;06/07/2025; R$ 4.984,73 ;R$ 63,99
3;07/07/2025; R$ 8.527,00 ;R$ 63,99
3;08/07/2025; R$ 7.002,34 ;R$ 63,99
3;09/07/2025; R$ 7.436,92 ;R$ 63,99
3;10/07/2025; R$ 8.215,21 ;R$ 63,99
3;11/07/2025; R$ 8.046,96 ;R$ 63,99
3;12/07/2025; R$ 8.013,66 ;R$ 63,99
3;13/07/2025; R$ 5.120,46 ;R$ 63,99
3;14/07/2025; R$ 7.100,13 ;R$ 63,99
3;15/07/2025; R$ 7.253,40 ;R$ 63,99
3;16/07/2025; R$ 5.099,68 ;R$ 63,99
3;17/07/2025; R$ 7.798,75 ;R$ 63,99
3;18/07/2025; R$ 8.966,74 ;R$ 63,99
3;19/07/2025; R$ 9.648,46 ;R$ 63,99
3;20/07/2025; R$ 5.094,80 ;R$ 63,99
3;21/07/2025; R$ 7.462,52 ;R$ 63,99
3;22/07/2025; R$ 8.795,40 ;R$ 63,99
3;23/07/2025; R$ 7.258,00 ;R$ 63,99
3;24/07/2025; R$ 5.916,39 ;R$ 63,99
3;25/07/2025; R$ 8.905,62 ;R$ 63,99
3;26/07/2025; R$ 7.940,72 ;R$ 63,99
3;27/07/2025; R$ 4.814,53 ;R$ 63,99
3;28/07/2025; R$ 6.952,32 ;R$ 63,99
3;29/07/2025; R$ 8.099,50 ;R$ 63,99
3;30/07/2025; R$ 9.599,23 ;R$ 63,99
3;31/07/2025; R$ 7.762,06 ;R$ 63,99
3;01/08/2025; R$ 9.108,73 ;R$ 68,85
3;02/08/2025; R$ 9.690,07 ;R$ 68,85
3;03/08/2025; R$ 4.301,48 ;R$ 68,85
3;04/08/2025; R$ 8.540,72 ;R$ 68,85
3;05/08/2025; R$ 7.460,29 ;R$ 68,85
3;06/08/2025; R$ 7.667,36 ;R$ 68,85
3;07/08/2025; R$ 6.607,56 ;R$ 68,85
3;08/08/2025; R$ 11.259,43 ;R$ 68,85
3;09/08/2025; R$ 8.270,29 ;R$ 68,85
3;10/08/2025; R$ 4.686,52 ;R$ 68,85
3;11/08/2025; R$ 8.215,67 ;R$ 68,85
3;12/08/2025; R$ 6.813,86 ;R$ 68,85
3;13/08/2025; R$ 5.701,66 ;R$ 68,85
3;14/08/2025; R$ 6.888,95 ;R$ 68,85
3;15/08/2025; R$ 7.500,22 ;R$ 68,85
3;16/08/2025; R$ 10.987,49 ;R$ 68,85
3;17/08/2025; R$ 5.962,62 ;R$ 68,85
3;18/08/2025; R$ 7.370,71 ;R$ 68,85
3;19/08/2025; R$ 6.821,05 ;R$ 68,85
3;20/08/2025; R$ 6.185,80 ;R$ 68,85
3;21/08/2025; R$ 8.457,46 ;R$ 68,85
3;22/08/2025; R$ 7.591,67 ;R$ 68,85
3;23/08/2025; R$ 7.591,53 ;R$ 68,85
3;24/08/2025; R$ 4.138,23 ;R$ 68,85
3;25/08/2025; R$ 7.815,83 ;R$ 68,85
3;26/08/2025; R$ 7.698,12 ;R$ 68,85
3;27/08/2025; R$ 6.924,10 ;R$ 68,85
3;28/08/2025; R$ 8.424,86 ;R$ 68,85
3;29/08/2025; R$ 9.294,76 ;R$ 68,85
3;30/08/2025; R$ 11.940,59 ;R$ 68,85
3;31/08/2025; R$ 5.819,31 ;R$ 68,85
3;01/09/2025; R$ 9.137,28 ;R$ 49,75
3;02/09/2025; R$ 5.406,21 ;R$ 49,75
3;03/09/2025; R$ 6.677,86 ;R$ 49,75
3;04/09/2025; R$ 6.750,25 ;R$ 49,75
3;05/09/2025; R$ 9.280,07 ;R$ 49,75
3;06/09/2025; R$ 9.868,48 ;R$ 49,75
3;07/09/2025; R$ 4.341,59 ;R$ 49,75
3;08/09/2025; R$ 7.818,49 ;R$ 49,75
3;09/09/2025; R$ 6.582,80 ;R$ 49,75
3;10/09/2025; R$ 7.378,05 ;R$ 49,75
3;11/09/2025; R$ 7.576,21 ;R$ 49,75
3;12/09/2025; R$ 8.426,47 ;R$ 49,75
3;13/09/2025; R$ 6.848,17 ;R$ 49,75
3;14/09/2025; R$ 5.063,77 ;R$ 49,75
3;15/09/2025; R$ 6.629,87 ;R$ 49,75
3;16/09/2025; R$ 5.094,96 ;R$ 49,75
3;17/09/2025; R$ 7.373,26 ;R$ 49,75
3;18/09/2025; R$ 5.586,34 ;R$ 49,75
3;19/09/2025; R$ 8.240,88 ;R$ 49,75
3;20/09/2025; R$ 8.197,69 ;R$ 49,75
3;21/09/2025; R$ 4.920,19 ;R$ 49,75
3;22/09/2025; R$ 5.662,83 ;R$ 49,75
3;23/09/2025; R$ 7.329,06 ;R$ 49,75
3;24/09/2025; R$ 5.568,17 ;R$ 49,75
3;25/09/2025; R$ 7.504,69 ;R$ 49,75
3;26/09/2025; R$ 11.722,02 ;R$ 49,75
3;27/09/2025; R$ 8.632,00 ;R$ 49,75
3;28/09/2025; R$ 4.458,02 ;R$ 49,75
3;29/09/2025; R$ 6.618,47 ;R$ 49,75
3;30/09/2025; R$ 7.525,99 ;R$ 49,75
4;01/01/2025; R$ 5.282,73 ;R$ 132,99
4;02/01/2025; R$ 7.641,99 ;R$ 132,99
4;03/01/2025; R$ 5.903,51 ;R$ 132,99
4;04/01/2025; R$ 8.277,64 ;R$ 132,99
4;05/01/2025; R$ 4.385,08 ;R$ 132,99
4;06/01/2025; R$ 7.253,34 ;R$ 132,99
4;07/01/2025; R$ 8.096,91 ;R$ 132,99
4;08/01/2025; R$ 7.611,42 ;R$ 132,99
4;09/01/2025; R$ 6.773,67 ;R$ 132,99
4;10/01/2025; R$ 5.847,49 ;R$ 132,99
4;11/01/2025; R$ 8.537,06 ;R$ 132,99
4;12/01/2025; R$ 4.656,82 ;R$ 132,99
4;13/01/2025; R$ 5.524,47 ;R$ 132,99
4;14/01/2025; R$ 6.763,24 ;R$ 132,99
4;15/01/2025; R$ 4.433,86 ;R$ 132,99
4;16/01/2025; R$ 8.819,14 ;R$ 132,99
4;17/01/2025; R$ 7.478,28 ;R$ 132,99
4;18/01/2025; R$ 7.653,40 ;R$ 132,99
4;19/01/2025; R$ 4.726,91 ;R$ 132,99
4;20/01/2025; R$ 5.726,23 ;R$ 132,99
4;21/01/2025; R$ 6.263,17 ;R$ 132,99
4;22/01/2025; R$ 5.863,88 ;R$ 132,99
4;23/01/2025; R$ 5.383,45 ;R$ 132,99
4;24/01/2025; R$ 6.744,06 ;R$ 132,99
4;25/01/2025; R$ 6.354,66 ;R$ 132,99
4;26/01/2025; R$ 4.808,91 ;R$ 132,99
4;27/01/2025; R$ 7.401,15 ;R$ 132,99
4;28/01/2025; R$ 7.262,90 ;R$ 132,99
4;29/01/2025; R$ 10.140,84 ;R$ 132,99
4;30/01/2025; R$ 11.432,61 ;R$ 132,99
4;31/01/2025; R$ 8.149,43 ;R$ 132,99
4;01/02/2025; R$ 11.875,55 ;R$ 112,40
4;02/02/2025; R$ 6.509,73 ;R$ 112,40
4;03/02/2025; R$ 8.156,70 ;R$ 112,40
4;04/02/2025; R$ 8.484,54 ;R$ 112,40
4;05/02/2025; R$ 7.292,37 ;R$ 112,40
4;06/02/2025; R$ 6.294,00 ;R$ 112,40
4;07/02/2025; R$ 10.785,34 ;R$ 112,40
4;08/02/2025; R$ 7.046,25 ;R$ 112,40
4;09/02/2025; R$ 5.193,29 ;R$ 112,40
4;10/02/2025; R$ 6.868,62 ;R$ 112,40
4;11/02/2025; R$ 8.065,47 ;R$ 112,40
4;12/02/2025; R$ 7.926,26 ;R$ 112,40
4;13/02/2025; R$ 7.236,47 ;R$ 112,40
4;14/02/2025; R$ 5.575,43 ;R$ 112,40
4;15/02/2025; R$ 10.259,49 ;R$ 112,40
4;16/02/2025; R$ 4.975,59 ;R$ 112,40
4;17/02/2025; R$ 6.431,13 ;R$ 112,40
4;18/02/2025; R$ 7.958,53 ;R$ 112,40
4;19/02/2025; R$ 5.419,28 ;R$ 112,40
4;20/02/2025; R$ 6.258,82 ;R$ 112,40
4;21/02/2025; R$ 6.821,38 ;R$ 112,40
4;22/02/2025; R$ 8.147,16 ;R$ 112,40
4;23/02/2025; R$ 5.008,92 ;R$ 112,40
4;24/02/2025; R$ 6.676,87 ;R$ 112,40
4;25/02/2025; R$ 7.217,99 ;R$ 112,40
4;26/02/2025; R$ 8.366,89 ;R$ 112,40
4;27/02/2025; R$ 8.846,04 ;R$ 112,40
4;28/02/2025; R$ 10.508,81 ;R$ 112,40
4;01/03/2025; R$ 9.142,85 ;R$ 63,26
4;02/03/2025; R$ 7.111,17 ;R$ 63,26
4;03/03/2025; R$ 8.123,81 ;R$ 63,26
4;04/03/2025; R$ 6.500,20 ;R$ 63,26
4;05/03/2025; R$ 7.435,80 ;R$ 63,26
4;06/03/2025; R$ 8.961,82 ;R$ 63,26
4;07/03/2025; R$ 9.475,80 ;R$ 63,26
4;08/03/2025; R$ 8.217,89 ;R$ 63,26
4;09/03/2025; R$ 5.476,98 ;R$ 63,26
4;10/03/2025; R$ 8.607,26 ;R$ 63,26
4;11/03/2025; R$ 8.179,83 ;R$ 63,26
4;12/03/2025; R$ 8.365,58 ;R$ 63,26
4;13/03/2025; R$ 7.737,52 ;R$ 63,26
4;14/03/2025; R$ 5.968,06 ;R$ 63,26
4;15/03/2025; R$ 11.691,25 ;R$ 63,26
4;16/03/2025; R$ 5.094,19 ;R$ 63,26
4;17/03/2025; R$ 6.718,43 ;R$ 63,26
4;18/03/2025; R$ 7.302,56 ;R$ 63,26
4;19/03/2025; R$ 7.863,13 ;R$ 63,26
4;20/03/2025; R$ 8.564,25 ;R$ 63,26
4;21/03/2025; R$ 7.611,37 ;R$ 63,26
4;22/03/2025; R$ 7.765,38 ;R$ 63,26
4;23/03/2025; R$ 5.628,08 ;R$ 63,26
4;24/03/2025; R$ 6.340,76 ;R$ 63,26
4;25/03/2025; R$ 6.528,86 ;R$ 63,26
4;26/03/2025; R$ 9.635,84 ;R$ 63,26
4;27/03/2025; R$ 8.134,71 ;R$ 63,26
4;28/03/2025; R$ 10.119,34 ;R$ 63,26
4;29/03/2025; R$ 11.694,17 ;R$ 63,26
4;30/03/2025; R$ 4.759,82 ;R$ 63,26
4;31/03/2025; R$ 9.984,31 ;R$ 63,26
4;01/04/2025; R$ 9.047,01 ;R$ 131,76
4;02/04/2025; R$ 8.903,85 ;R$ 131,76
4;03/04/2025; R$ 9.805,15 ;R$ 131,76
4;04/04/2025; R$ 8.373,00 ;R$ 131,76
4;05/04/2025; R$ 7.772,11 ;R$ 131,76
4;06/04/2025; R$ 4.337,21 ;R$ 131,76
4;07/04/2025; R$ 7.200,23 ;R$ 131,76
4;08/04/2025; R$ 7.182,60 ;R$ 131,76
4;09/04/2025; R$ 6.412,41 ;R$ 131,76
4;10/04/2025; R$ 7.980,51 ;R$ 131,76
4;11/04/2025; R$ 8.086,19 ;R$ 131,76
4;12/04/2025; R$ 8.797,23 ;R$ 131,76
4;13/04/2025; R$ 5.160,20 ;R$ 131,76
4;14/04/2025; R$ 6.970,64 ;R$ 131,76
4;15/04/2025; R$ 6.906,93 ;R$ 131,76
4;16/04/2025; R$ 6.325,93 ;R$ 131,76
4;17/04/2025; R$ 8.780,19 ;R$ 131,76
4;18/04/2025; R$ 6.111,16 ;R$ 131,76
4;19/04/2025; R$ 8.369,07 ;R$ 131,76
4;20/04/2025; R$ 5.651,28 ;R$ 131,76
4;21/04/2025; R$ 6.497,48 ;R$ 131,76
4;22/04/2025; R$ 7.919,99 ;R$ 131,76
4;23/04/2025; R$ 6.803,12 ;R$ 131,76
4;24/04/2025; R$ 7.329,82 ;R$ 131,76
4;25/04/2025; R$ 8.691,32 ;R$ 131,76
4;26/04/2025; R$ 8.953,28 ;R$ 131,76
4;27/04/2025; R$ 5.426,00 ;R$ 131,76
4;28/04/2025; R$ 9.766,53 ;R$ 131,76
4;29/04/2025; R$ 11.218,33 ;R$ 131,76
4;30/04/2025; R$ 14.124,63 ;R$ 131,76
4;01/05/2025; R$ 7.684,11 ;R$ 117,90
4;02/05/2025; R$ 11.818,60 ;R$ 117,90
4;03/05/2025; R$ 11.287,48 ;R$ 117,90
4;04/05/2025; R$ 4.859,88 ;R$ 117,90
4;05/05/2025; R$ 7.480,93 ;R$ 117,90
4;06/05/2025; R$ 8.185,81 ;R$ 117,90
4;07/05/2025; R$ 9.703,42 ;R$ 117,90
4;08/05/2025; R$ 7.760,36 ;R$ 117,90
4;09/05/2025; R$ 9.901,40 ;R$ 117,90
4;10/05/2025; R$ 10.625,30 ;R$ 117,90
4;11/05/2025; R$ 5.217,68 ;R$ 117,90
4;12/05/2025; R$ 7.459,70 ;R$ 117,90
4;13/05/2025; R$ 7.191,42 ;R$ 117,90
4;14/05/2025; R$ 8.556,53 ;R$ 117,90
4;15/05/2025; R$ 7.036,27 ;R$ 117,90
4;16/05/2025; R$ 10.782,32 ;R$ 117,90
4;17/05/2025; R$ 11.150,65 ;R$ 117,90
4;18/05/2025; R$ 5.971,30 ;R$ 117,90
4;19/05/2025; R$ 7.797,97 ;R$ 117,90
4;20/05/2025; R$ 6.713,40 ;R$ 117,90
4;21/05/2025; R$ 9.122,74 ;R$ 117,90
4;22/05/2025; R$ 7.607,94 ;R$ 117,90
4;23/05/2025; R$ 7.870,39 ;R$ 117,90
